# Constructed from biom file
#OTU ID	H1A	H2A	H3A	H1L	H2L	H3L	H1N	H2N	H3N	H1R	H2R	H3R	H1S	H2S	H3S	L1A	L2A	L3A	L1L	L2L	L3L	L1N	L2N	L3N	L1R	L2R	L3R	L1S	L2S	L3S
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.02171526865e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__;f__;g__	2.7020454484e-05	0.0	0.000159697031917	2.21601737358e-05	2.83474834522e-05	4.2583996934e-05	3.43926262209e-05	3.98994533775e-05	4.86058229776e-05	0.0	1.58614345081e-05	0.000189190893612	0.0	2.89393720156e-05	0.000110688853632	2.86960514233e-05	1.82358626475e-05	5.14871196389e-05	0.0	7.51809605721e-05	5.2894660284e-05	6.83091215447e-05	3.39750849377e-05	2.1436227224e-05	0.000121506682868	9.26311889213e-05	1.73617139484e-05	2.93841090738e-05	6.57829819426e-05	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__AKAU3564;f__;g__	0.000297224999324	0.000990071002235	0.000250952478726	0.000664805212073	0.00039686476833	0.000141946656447	0.000808226716192	0.000119698360132	0.000275432996873	0.000560039059134	0.000237921517622	0.00116037081415	0.00076636946485	2.89393720156e-05	0.00178332041963	0.00068870523416	0.000820613819137	0.000652170182093	0.000686898963407	0.000138332967453	0.000581841263124	0.00029600619336	0.0014382785957	0.00332261521972	0.000607533414338	0.00101894307813	0.00097225598111	0.000528913963329	0.00134855112982	0.00136170558706
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__C86;f__;g__	5.40409089681e-05	0.000141438714605	0.000296580202131	0.000221601737358	0.000240953609343	0.000170335987736	0.0	0.000279296173642	0.000243029114888	7.17998793762e-05	0.000158614345081	0.000100901809926	0.0	0.00033280277818	0.000135286376662	0.000315656565657	5.47075879424e-05	3.43247464259e-05	0.000187336080929	0.0	0.000211578641136	0.000136618243089	0.000181200453001	0.000150053590568	0.000283515593358	6.17541259475e-05	0.000121531997639	0.000205688763517	0.000164457454856	2.03239639859e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__;g__	0.000216163635872	0.000424316143815	0.000730043574476	0.000465363648451	0.000297648576248	0.000141946656447	0.000206355757326	0.000418944260464	0.000372644642828	0.000129239782877	0.00042825873172	0.000302705429779	0.000149535505337	0.000506439010273	0.000516547983618	0.00051652892562	0.000273537939712	0.00029176034462	0.000353857041755	2.40579073831e-05	0.000343815291846	0.000227697071816	0.000226500566251	0.000128617363344	0.000465775617659	0.00020070090933	0.000486127990555	0.000293841090738	0.000131565963885	0.000243887567831
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CPla-3;f__;g__	0.0	0.0	2.28138617024e-05	0.0	0.0	0.0	0.0	0.0	8.10097049627e-05	0.0	0.0	0.0	1.86919381671e-05	0.0	6.14938075736e-05	0.0	0.0	0.0	8.3260480413e-05	0.0	0.0	0.0	0.0	0.0	4.05022276225e-05	1.54385314869e-05	1.73617139484e-05	5.87682181476e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MBMPE71;f__;g__	0.000108081817936	0.0	2.28138617024e-05	0.000199441563622	2.83474834522e-05	1.41946656447e-05	6.87852524419e-05	0.0	6.48077639701e-05	4.30799276257e-05	3.17228690163e-05	7.56763574447e-05	1.86919381671e-05	0.0	0.000135286376662	2.86960514233e-05	0.0	0.000120136612491	0.0	0.0	5.2894660284e-05	0.0	3.39750849377e-05	0.0	0.0	6.17541259475e-05	1.73617139484e-05	0.0	4.93372364569e-05	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__;g__	0.00364776135535	0.00528980792623	0.00136883170214	0.00799982271861	0.000807903278386	0.00170335987736	0.00570917595268	0.000618441527351	0.00230067562094	0.00364743387231	0.000444120166228	0.00735321939837	0.00491597973794	0.000188105918102	0.0113517568781	0.00754706152433	0.00463190911246	0.00626426622273	0.0045168810624	0.00714519849277	0.00560683399011	0.00507764470149	0.0113703284258	0.00778135048232	0.00249088699878	0.00705540888951	0.00449668391264	0.00528913963329	0.00863401637996	0.00607686523179
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__ODP1230B3009;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20289536915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.000459347726229	0.00113150971684	0.00280610498939	0.000332402606036	0.00385525774949	0.00229953583443	0.000584674645756	0.00313210709013	0.0023816853259	0.000674918866136	0.0037115756749	0.00080721447941	0.000598142021346	0.00353060338591	0.00062723683725	0.000631313131313	0.000620019330014	0.000566358316028	0.000936680404646	3.90940994975e-05	0.000581841263124	0.000933557994444	0.000736126840317	0.000986066452304	0.000931551235318	0.000972627483674	0.000694468557936	0.00102844381758	0.000657829819426	0.00119911387517
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;Other	2.7020454484e-05	2.8287742921e-05	0.0	0.0	9.92161920825e-05	0.0	0.0	3.98994533775e-05	0.0	2.87199517505e-05	9.51686070488e-05	0.0	3.73838763341e-05	7.23484300391e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	0.000324245453809	0.000480891629657	0.000775671297881	0.000509683995923	0.000283474834522	0.000652954619654	0.000601870958866	0.000778039340861	0.000810097049627	0.000287199517505	0.000285505821146	0.000390994513464	0.000579450083179	0.000274924034148	0.000221377707265	0.00051652892562	0.00036471725295	0.000600683062454	0.000416302402065	1.20289536915e-05	0.000290920631562	0.000113848535908	0.000237825594564	0.00150053590568	0.000283515593358	0.000216139440816	0.00032987256502	0.000411377527033	0.000460480873598	0.000508099099648
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera	0.0	0.0	0.0	6.64805212073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__	0.00027020454484	0.000396028400894	0.000228138617024	0.000598324690866	7.08687086304e-05	0.00021291998467	0.00037831888843	0.000259346446954	0.000145817468933	0.000186679686378	4.75843035244e-05	0.000529734502113	0.000205611319838	2.89393720156e-05	0.000836315783001	0.000660009182736	0.00051060415413	0.000274597971407	0.000187336080929	0.000117282298492	0.000846314564545	0.000569242679539	0.000781426953567	0.000664523043944	0.000445524503848	0.000355086224198	0.000729191985833	0.000323225199812	0.000707167055883	0.00065036684755
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__;g__	2.7020454484e-05	0.000141438714605	0.000365021787238	4.43203474715e-05	2.83474834522e-05	0.000141946656447	0.0	0.000259346446954	0.000145817468933	0.0	7.93071725407e-05	2.52254524816e-05	0.0	0.000289393720156	7.37925690883e-05	0.000229568411387	0.000109415175885	8.58118660648e-05	0.0	0.0	2.6447330142e-05	6.83091215447e-05	2.26500566251e-05	0.0	2.02511138113e-05	3.08770629738e-05	0.000138893711587	0.0	3.28914909713e-05	4.06479279719e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__SHA-43;f__;g__	0.000216163635872	0.000254589686289	9.12554468095e-05	0.000221601737358	4.25212251782e-05	5.67786625786e-05	0.000137570504884	0.0	0.000210625232903	0.000100519831127	0.0	0.000390994513464	0.000560758145012	2.89393720156e-05	0.000787120736942	0.000200872359963	0.000237066214417	0.000223110851769	8.3260480413e-05	0.000144347444298	0.000185131310994	6.83091215447e-05	0.000362400906002	0.00021436227224	0.000141757796679	0.000324209161225	0.000190978853432	0.000235072872591	0.000213794691313	0.000142267747902
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__SHUX583;f__;g__	0.0	0.000113150971684	0.0	2.21601737358e-05	2.83474834522e-05	0.0	1.71963131105e-05	0.0	4.86058229776e-05	2.87199517505e-05	0.0	2.52254524816e-05	0.000112151629002	0.0	3.68962845441e-05	0.0	3.6471725295e-05	5.14871196389e-05	2.08151201032e-05	1.20289536915e-05	7.93419904261e-05	9.10788287263e-05	1.13250283126e-05	8.5744908896e-05	2.02511138113e-05	1.54385314869e-05	6.94468557936e-05	0.0	0.0	4.06479279719e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	0.0	0.0	0.000182510893619	0.0	0.000141737417261	4.2583996934e-05	0.0	0.000259346446954	0.0	0.0	0.000126891476065	0.0	0.0	0.000101287802055	0.0	0.0	9.11793132374e-05	5.14871196389e-05	0.000124890720619	0.0	0.0	9.10788287263e-05	2.26500566251e-05	2.1436227224e-05	8.1004455245e-05	4.63155944607e-05	8.6808569742e-05	0.000117536436295	3.28914909713e-05	0.000121943783916
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__;g__	0.000702531816585	0.00118808520268	0.000296580202131	0.000842086601959	0.0003259960597	0.000667149285299	0.000584674645756	0.000339145353709	0.000874904813597	0.000832878600764	0.000491704469752	0.000920729015577	0.000728985588516	0.000477499638258	0.00132826624359	0.00126262626263	0.000802377956489	0.000840956287435	0.000478747762375	0.000348839657055	0.000925656554971	0.000637551801084	0.000713476783692	0.000621650589496	0.000688537869583	0.000802803637318	0.000798638841626	0.000470145745181	0.000493372364569	0.000630042883564
k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__;g__	0.000729552271069	0.00141438714605	0.00127757625533	0.001174489208	0.00144572165606	0.0007949012761	0.000653459898198	0.0015959781351	0.000761491226649	0.000358999396881	0.00109443898106	0.0012991108028	0.000542066206845	0.000882650846477	0.00145125385874	0.00077479338843	0.000911793132374	0.0010640671392	0.00154031888764	0.000255615265945	0.00103144587554	0.00200373423198	0.00151755379388	0.00167202572347	0.00115431348724	0.00131227517639	0.00112851140665	0.00129290079925	0.00138144262079	0.00166656504685
k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__;g__	0.0	0.0	0.0	0.0	1.41737417261e-05	1.41946656447e-05	3.43926262209e-05	0.0	0.0	0.0	3.17228690163e-05	6.30636312039e-05	0.0	1.44696860078e-05	1.22987615147e-05	0.0	3.6471725295e-05	1.7162373213e-05	0.0	0.0	2.6447330142e-05	0.0	0.0	0.0	0.0	1.54385314869e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__;f__;g__	2.7020454484e-05	0.0	0.000159697031917	0.0	5.66949669043e-05	0.0	0.0	0.000458843713841	3.24038819851e-05	4.30799276257e-05	1.58614345081e-05	0.0	0.0	4.34090580234e-05	1.22987615147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26500566251e-05	0.0	0.0	0.0	1.73617139484e-05	0.0	1.64457454856e-05	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__B97;f__;g__	0.0	0.0	0.0	0.0	0.0	2.83893312893e-05	0.0	3.98994533775e-05	0.0	2.87199517505e-05	0.0	0.0	3.73838763341e-05	5.78787440313e-05	0.0	0.0	0.0	3.43247464259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54385314869e-05	1.73617139484e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__	0.0	8.4863228763e-05	0.000547532680857	2.21601737358e-05	0.000155911158987	5.67786625786e-05	0.0	0.000259346446954	6.48077639701e-05	0.0	0.000111030041557	1.26127262408e-05	7.47677526683e-05	0.000289393720156	0.0	2.86960514233e-05	0.0	0.000120136612491	0.000124890720619	0.0	5.2894660284e-05	0.0	0.0	0.00010718113612	0.0	0.0	0.0	0.0	3.28914909713e-05	2.03239639859e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata	0.0	0.0	4.56277234047e-05	2.21601737358e-05	0.000155911158987	2.83893312893e-05	0.0	9.97486334437e-05	4.86058229776e-05	0.0	6.34457380325e-05	0.0	0.0	0.00013022717407	0.0	0.0	0.0	1.7162373213e-05	0.000166520960826	0.0	2.6447330142e-05	0.0	0.0	2.1436227224e-05	6.07533414338e-05	1.54385314869e-05	3.47234278968e-05	0.0	1.64457454856e-05	0.000121943783916
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__	0.0	0.0	0.0	0.0	4.25212251782e-05	0.0	3.43926262209e-05	0.0	1.62019409925e-05	0.0	0.0	0.0	1.86919381671e-05	8.68181160469e-05	0.0	0.0	0.0	8.58118660648e-05	0.0	0.0	2.6447330142e-05	0.0	0.0	2.1436227224e-05	0.0	1.54385314869e-05	1.73617139484e-05	0.0	1.64457454856e-05	4.06479279719e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	0.00926801588803	0.0108907810246	0.0162662833938	0.00658157159952	0.0311538843139	0.0183253133472	0.00761796670794	0.0404580457248	0.0181137700296	0.00966426376404	0.021508105193	0.00679825944378	0.00510289911961	0.016625669223	0.00360353712381	0.00338613406795	0.00160475591298	0.00485695161927	0.00291411681445	0.000833005043139	0.00616222792309	0.00391638963523	0.00197055492639	0.00634512325831	0.00291616038882	0.0030568292344	0.00717038786069	0.00317348377997	0.00215439265862	0.00558909009613
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__A17	0.00013510227242	0.000141438714605	0.000228138617024	0.000177281389886	1.41737417261e-05	5.67786625786e-05	0.000275141009768	0.000179547540199	9.72116459552e-05	5.7439903501e-05	4.75843035244e-05	0.000100901809926	0.000205611319838	0.000361742150195	0.000110688853632	0.000114784205693	9.11793132374e-05	0.000137298985704	0.000104075600516	0.0	0.000105789320568	2.27697071816e-05	0.0	0.000128617363344	2.02511138113e-05	9.26311889213e-05	3.47234278968e-05	0.000117536436295	3.28914909713e-05	8.12958559437e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula	0.0	0.0	0.0	0.0	1.41737417261e-05	0.0	0.0	5.98491800662e-05	0.0	0.0	1.58614345081e-05	0.0	0.0	0.0	0.0	0.0	3.6471725295e-05	3.43247464259e-05	2.08151201032e-05	0.0	0.0	0.0	0.0	8.5744908896e-05	4.05022276225e-05	0.0	5.20851418452e-05	0.0	1.64457454856e-05	2.03239639859e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	0.00113485908833	0.00144267488897	0.00232701389364	0.000842086601959	0.00239536235171	0.00188789053074	0.00137570504884	0.0035510513506	0.00166879992223	0.00132111778052	0.00153855914729	0.000542347228353	0.00132712760986	0.00206916509912	0.000467352937559	0.00060261707989	0.000638255192662	0.00104690476599	0.0012697223263	0.000117282298492	0.000740525243977	0.000637551801084	0.000305775764439	0.00124330117899	0.000911300121507	0.000833680700292	0.00109378797875	0.000852139163141	0.000411143637141	0.000995874235311
k__Bacteria;p__Planctomycetes;c__SBZP_4958;o__;f__;g__	0.0	2.8287742921e-05	0.0	0.0	0.0	0.0	6.87852524419e-05	0.0	0.0	1.43599758752e-05	0.0	7.56763574447e-05	3.73838763341e-05	0.0	9.83900921177e-05	0.0	0.0	0.0	0.0	0.000261629742791	2.6447330142e-05	2.27697071816e-05	0.000101925254813	0.0	0.0	3.08770629738e-05	0.0	5.87682181476e-05	0.0001151202184	0.0
k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales;f__Brocadiaceae;g__Candidatus Scalindua	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7065145806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__;f__;g__	0.000216163635872	2.8287742921e-05	6.84415851071e-05	2.21601737358e-05	0.0	8.51679938679e-05	1.71963131105e-05	0.0	0.0	0.0	0.0	8.82890836854e-05	0.0	4.34090580234e-05	2.45975230294e-05	2.86960514233e-05	0.0	3.43247464259e-05	6.24453603097e-05	1.50361921144e-05	0.0	6.83091215447e-05	2.26500566251e-05	0.0	2.02511138113e-05	6.17541259475e-05	0.00010417028369	0.000176304654443	4.93372364569e-05	4.06479279719e-05
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__;g__	0.000189143181388	8.4863228763e-05	0.000433463372345	0.0	8.50424503565e-05	0.00082329060739	1.71963131105e-05	0.000339145353709	8.10097049627e-05	2.87199517505e-05	4.75843035244e-05	8.82890836854e-05	9.34596908353e-05	0.000144696860078	6.14938075736e-05	0.000286960514233	0.000382953115597	0.000411896957111	0.000124890720619	6.01447684577e-06	0.0	2.27697071816e-05	0.0	4.2872454448e-05	0.000182260024301	0.000231577972303	0.000694468557936	0.000146920545369	0.000180903200342	0.00010161981993
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PHOS-HE93;f__;g__	0.0	0.0	0.0	6.64805212073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52254524816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01447684577e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__PeHg47;f__;g__	5.40409089681e-05	2.8287742921e-05	4.56277234047e-05	0.000132961042415	7.08687086304e-05	0.0	0.000189159444215	0.0	0.000162019409925	2.87199517505e-05	3.17228690163e-05	0.00016396544113	0.000130843567169	0.0	0.000172182661206	0.000200872359963	7.29434505899e-05	0.000240273224982	0.000208151201032	9.02171526865e-06	7.93419904261e-05	6.83091215447e-05	0.000101925254813	0.000814576634512	2.02511138113e-05	0.000169823846356	0.00010417028369	0.000205688763517	0.000164457454856	0.000182915675873
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__p04_C01;f__;g__	0.0	0.000198014200447	0.000319394063833	0.000265922084829	0.0	0.000113557325157	1.71963131105e-05	0.000139648086821	8.10097049627e-05	0.0	7.93071725407e-05	0.000378381787223	3.73838763341e-05	2.89393720156e-05	0.00062723683725	0.000545224977043	0.00029177380236	0.00029176034462	6.24453603097e-05	2.7065145806e-05	0.000555393932982	0.000273236486179	0.000588901472254	0.000450160771704	8.1004455245e-05	0.000308770629738	0.000347234278968	0.000293841090738	0.000361806400684	0.000447127207691
k__Bacteria;p__Poribacteria;c__;o__;f__;g__	8.10613634521e-05	0.000254589686289	6.84415851071e-05	0.000642645038337	0.000184258642439	0.000127751990802	0.000275141009768	9.97486334437e-05	0.000275432996873	0.000114879807002	4.75843035244e-05	0.000605410859557	0.000280379072506	7.23484300391e-05	0.000590340552706	0.000545224977043	0.000601783467367	0.000377572210685	0.000145705840723	0.00116380126966	0.000370262621988	0.000227697071816	0.000668176670442	0.000171489817792	0.0	0.000401401818659	0.000225702281329	0.000146920545369	0.000509818110055	0.000365831351747
k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	1.41737417261e-05	7.09733282233e-05	1.71963131105e-05	0.0	0.0	0.0	3.17228690163e-05	0.000138739988649	0.0	2.89393720156e-05	0.0	0.0	0.0	0.0	0.0	1.50361921144e-05	0.0	2.27697071816e-05	0.0	0.0	0.0	3.08770629738e-05	6.94468557936e-05	5.87682181476e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__;o__;f__;g__	0.000432327271745	0.000367740657973	0.00047909109575	0.000620484864601	9.92161920825e-05	0.000113557325157	0.00141009767506	0.000259346446954	0.000113413586948	0.000732358769637	0.0	0.000504509049631	0.00181311800221	0.000144696860078	0.000664133121795	0.00528007346189	0.00444955048599	0.00375855973364	0.00880479580367	0.0	0.00743169976991	0.00528257206612	0.00267270668177	0.00360128617363	0.0176792223572	0.00426103469038	0.00664953644224	0.00390808650682	0.00475282044535	0.00522325874439
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	0.000108081817936	0.0	0.000228138617024	8.8640694943e-05	2.83474834522e-05	1.41946656447e-05	0.000120374191773	0.0	1.62019409925e-05	0.000258479565754	3.17228690163e-05	0.0	0.000785061403017	0.0	3.68962845441e-05	0.0	0.000127651038532	1.7162373213e-05	0.000104075600516	4.21013379204e-05	2.6447330142e-05	4.55394143631e-05	0.0	6.4308681672e-05	6.07533414338e-05	9.26311889213e-05	6.94468557936e-05	0.0	6.57829819426e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	0.00921397497906	0.0197448445589	0.0274222617662	0.00587244603998	0.0103184839766	0.0159122201877	0.00928600907965	0.023839923393	0.00795515302733	0.00814210632126	0.00770865717095	0.00716402850476	0.00555150563562	0.0157864274345	0.00804339003062	0.00723140495868	0.00410306909568	0.00703657301732	0.0058074185088	0.00138934415137	0.00565972865039	0.00614782093902	0.0039637599094	0.00347266881029	0.00733090319968	0.00527997776851	0.00489600333345	0.00599435825106	0.00323981186067	0.0040444688332
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__	0.000378286362777	0.000169726457526	0.000684415851071	0.000221601737358	0.000141737417261	0.00123493591108	0.000412711514651	0.000897737700993	0.000437452406798	0.000789798673138	0.000111030041557	0.00016396544113	0.000971980784688	0.000636666184344	0.000172182661206	0.000143480257117	9.11793132374e-05	0.000188786105343	8.3260480413e-05	3.30796226517e-05	0.000158683980852	0.000159387950271	3.39750849377e-05	0.0	0.0	0.000277893566764	6.94468557936e-05	0.000323225199812	8.22287274282e-05	2.03239639859e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	2.7020454484e-05	0.000339452915052	0.000273766340428	0.0	0.000212606125891	4.2583996934e-05	0.0	0.000418944260464	0.000324038819851	4.30799276257e-05	0.00017447577959	0.0	3.73838763341e-05	0.000535378382289	1.22987615147e-05	0.0	0.0	0.000120136612491	0.000416302402065	0.0	0.0	0.0	3.39750849377e-05	0.0	0.000121506682868	4.63155944607e-05	5.20851418452e-05	0.000293841090738	0.00037825214617	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Arthrospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.98491800662e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06479279719e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0.000108081817936	0.0	0.0	0.0	1.41737417261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117536436295	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.0	0.0	6.84415851071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1436227224e-05	0.0	0.0	0.0	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	5.40409089681e-05	0.0	6.84415851071e-05	0.0	0.000141737417261	1.41946656447e-05	0.0	0.000179547540199	1.62019409925e-05	0.0	3.17228690163e-05	0.0	0.0	0.000202575604109	1.22987615147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	5.40409089681e-05	0.0	9.12554468095e-05	0.0	0.000127563675535	1.41946656447e-05	1.71963131105e-05	7.9798906755e-05	1.62019409925e-05	1.43599758752e-05	3.17228690163e-05	0.0	0.0	2.89393720156e-05	2.45975230294e-05	0.000229568411387	0.000109415175885	0.000188786105343	0.000104075600516	0.0	0.00013223665071	2.27697071816e-05	1.13250283126e-05	8.5744908896e-05	0.000182260024301	7.71926574344e-05	0.000277787423174	0.000176304654443	0.000213794691313	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.000243184090356	0.000707193573025	0.00150571487236	0.00015512121615	0.000439385993508	0.000851679938679	0.000206355757326	0.00165582731517	0.000453654347791	0.000617478962635	0.000491704469752	0.000113514536167	7.47677526683e-05	0.000477499638258	0.000122987615147	0.000401744719927	0.000802377956489	0.00046338407675	0.00122809208609	1.20289536915e-05	0.000740525243977	0.000910788287263	0.000373725934315	0.000342979635584	0.00135682462535	0.000802803637318	0.00043404284871	0.00138105312647	0.000855178765253	0.000772310631466
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__;g__	0.00213461590424	0.000396028400894	0.000844112882988	0.000797766254487	0.000184258642439	0.000383255972406	0.000928600907965	0.000339145353709	0.000583269875731	0.000660558890261	0.000269644386638	0.00080721447941	0.000990672722855	0.000231514976125	0.000614938075736	0.000573921028466	0.000492368291482	0.000394734583898	0.000228966321136	6.31520068806e-05	0.000581841263124	0.000318775900542	0.000328425821065	0.000128617363344	0.00048602673147	0.000339647692711	0.00032987256502	0.000440761636107	0.000411143637141	0.000508099099648
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__	0.00013510227242	5.6575485842e-05	0.0	0.000221601737358	0.0	0.000170335987736	8.59815655523e-05	0.0	0.0	0.000229759614004	0.0	0.000189190893612	0.000130843567169	0.0	0.000787120736942	8.608815427e-05	0.000109415175885	0.000274597971407	0.000104075600516	0.00204792936598	0.000211578641136	2.27697071816e-05	1.13250283126e-05	6.4308681672e-05	0.000121506682868	7.71926574344e-05	0.000138893711587	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Thalassospira	0.0	8.4863228763e-05	4.56277234047e-05	0.000110800868679	0.0	1.41946656447e-05	0.0	0.0	4.86058229776e-05	7.17998793762e-05	1.58614345081e-05	2.52254524816e-05	0.000728985588516	4.34090580234e-05	0.0	2.86960514233e-05	0.0	1.7162373213e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123508251895	8.6808569742e-05	0.0	3.28914909713e-05	4.06479279719e-05
